Judul,Tanggal,Url,Artikel,Category
"Banyak Kecelakaan, Ini 5 Jurus Kemenhub Tangani Masalah Perlintasan Kereta Api","Selasa, 27 Feb 2024 21:03 WIB",https://oto.detik.com/berita/d-7215027/banyak-kecelakaan-ini-5-jurus-kemenhub-tangani-masalah-perlintasan-kereta-api,"Pelintasan sebidang menjadi atensi keselamatan berlalu lintas. Jumlah kecelakaan di perlintasan sebidang mencapai ribuan, mirisnya lagi memakan ratusan korban jiwa. Dikutip Antara, Selasa (27/2/2024) Direktorat Jenderal Perkeretaapian (DJKA) Kementerian Perhubungan (Kemenhub)mengungkapkan terdapat 1.959 kejadian kecelakaan di perlintasan sebidang selama 2018 sampai dengan Januari 2024. Dari total tersebut, 1.688 di antaranya terjadi di perlintasan sebidang yang tidak terjaga dan 271 sisanya terjadi di perlintasan sebidang yang terjaga. DJKA juga mencatat data korban kecelakaan di perlintasan sebidang selama 2018 sampai dengan Januari 2024. Terdapat 1.412 jumlah korban selama periode tersebut dengan rincian 504 korban meninggal dunia, 458 korban luka berat, dan 450 korban luka ringan. SCROLL TO CONTINUE WITH CONTENT Lantas apa yang bakal dilakukan DJKA untuk mengurangi kecelakaan di perlintasan sebidang ini? Pelaksana Tugas (Plt) Direktur Keselamatan Perkeretaapian DJKA Kemenhub Yuwono Wiarco bilang pertama tidak membuka perlintasan sebidang baru. ""Salah satu kebijakannya adalah tidak ada penambahan perlintasan sebidang baru, harapan kita seperti itu,"" kata dia. Kebijakan kedua, yakni menutup perlintasan sebidang jalur kereta api (KA) yang berjarak kurang dari 800 meter dan liar. Kemudian kebijakan ketiga, yaitu membuat tidak sebidang pada perlintasan melalui pembangunan flyover atau underpass dengan prioritas pada double track dan single track pada jalur yang memiliki volume lalu lintas harian rata-rata (LHR) lebih dari 2.500 kendaraan/jam. ""Kami harapkan juga pembuatan perlintasan tidak sebidang. Memang kami harapkan ini bisa dilaksanakan jika memang jalan rayanya ramai di atas 2.500 kendaraan/jam,"" ucap Yuwono. Selanjutnya kebijakan keempat, yakni membangun frontage road sesuai dengan rencana jaringan jalan dan terakhir, membangun jembatan penyeberangan orang (JPO)/jembatan penyeberangan orang dan motor (JPOM) untuk akses masyarakat serta sterilisasi jalur KA. Ia mengatakan DJKA juga sudah melakukan penutupan-penutupan perlintasan sebidang dari Daop 1 Jakarta sampai dengan Daop 9 Jember serta dari Divre I Sumatera Selatan sampai dengan Divre IV Tanjungkarang. ""Tahun 2023, ada 125 titik dan untuk di 2024 kami programkan 123 titik, kita mohon doanya mudah-mudahan program ini bisa tercapai semuanya karena hampir di tiap daop/divre kami ada program (penutupan perlintasan sebidang),"" ujar Yuwono. Wakil Ketua Pemberdayaan dan Pengembangan Wilayah Masyarakat Transportasi Indonesia (MTI) Pusat, Djoko Setijowarno, mengatakan penutupan perlintasan sebidang kereta api memiliki dampak, seperti aksesibilitas terganggu, ketidaksetujuan masyarakat, memperparah kemacetan lalu lintas di lokasi lain, ada perubahan kondisi sosial dan ekonomi. ""Perlu disusun strategi manajemen rekayasa lalu lintas dalam mengurangi titik kemacetan,"" ungkapnya lagi. Sementara membangun perlintasan tidak sebidang berupa flyover atau underpass ada beberapa kendala, seperti biaya besar, proses pembebasan lahan, butuh waktu pembangunan yang cukup lama, menimbulkan titik kemacetan baru saat pembangunan. ""Oleh sebab itu diperlukan alternatif pembiayaan,"" jelas dia.  ",Oto
Ini Dia Calon Mobil Terbaik Dunia 2024,"Selasa, 27 Feb 2024 20:33 WIB",https://oto.detik.com/mobil/d-7215040/ini-dia-calon-mobil-terbaik-dunia-2024,"Penghargaan World Car Awards kembali diadakan di tahun 2024 ini. Di gelaran pameran otomotif Geneva International Motor Show, telah diumumkan finalis mobil terbaik dunia di World Car Awards di masing-masing kategori. Tahun 2024 ini, ada enam penghargaan yang diadu di World Car Awards. Penghargaan itu antara lain World Car of The Year, World Luxury Car, World Performance Car, World Electric Vehicle, World Urban Car dan World Car Design of the Year. Kini telah diputuskan tiga finalis di masing-masing kategori. Penilaian akan berakhir pada 27 Maret 2024. Pemenang mobil terbaik dunia 2024 akan diumumkan di New York International Auto Show 2024. SCROLL TO CONTINUE WITH CONTENT Juri yang terdiri dari 100 lebih jurnalis otomotif internasional terkemuka dari 29 negara memilih para finalis melalui pemungutan suara rahasia. Penilaian diambil berdasarkan evaluasi juri terhadap setiap kendaraan yang memenuhi syarat sebagai bagian dari pekerjaan profesional mereka. Dari daftar awal 70 kendaraan yang memenuhi syarat di semua kategori, para juri World Car Awards pertama-tama memilih untuk menetapkan daftar pendek 10 finalis Mobil Terbaik Dunia Tahun Ini dan lima untuk masing-masing kategori lainnya, kecuali Desain. Mereka kemudian mengevaluasi dan menilai para finalis tersebut berdasarkan delapan parameter terpisah, berdasarkan pengalaman test drive mereka sendiri, untuk menentukan Tiga Besar dan pada akhirnya Pemenang di setiap kategori. Hasilnya, berikut tiga besar calon mobil terbaik dunia 2024 dari setiap kategori: - BYD Seal / Atto 4 - Kia EV9 - Volvo EX30 - BMW 5 Series / i5 - Mercedes-Benz E-Class - Mercedes-Benz EQE SUV - BMW M2 - BMW XM - Hyundai Ioniq 5 N - BMW i5 - Kia EV9 - Volvo EX30 - BYD Dolphin - Lexus LBX - Volvo EX30 - Ford Bronco - Ferrari Purosangue - Toyota Prius. ",Oto
Ketahui 6 Ciri-ciri Dinamo Starter Mobil Mulai Bermasalah,"Selasa, 27 Feb 2024 20:09 WIB",https://oto.detik.com/tips-and-tricks-mobil/d-7215037/ketahui-6-ciri-ciri-dinamo-starter-mobil-mulai-bermasalah,"Dinamo starter merupakan salah satu bagian penting dari mobil. Sebab, dinamo starter berfungsi sebagai penggerak pemutar gigi flywheel ketika mesin hendak dinyalakan. Sama seperti perangkat mobil lainnya, dinamo starter lama kelamaan akan berkurang kinerjanya. Entah itu karena faktor usia atau memang muncul masalah. Terkadang, banyak pengendara mobil yang kurang memperhatikan dinamo starter. Lantas, apa saja ciri-ciri dinamo starter bermasalah? Simak pembahasannya dalam artikel ini. SCROLL TO CONTINUE WITH CONTENT Apabila dinamo starter mobil rusak, hal ini akan berdampak langsung pada sistem starter mobil. Maka dari itu, sebaiknya detikers harus paham tanda-tanda kalau dinamo starter mulai rusak. Mengutip laman Auto2000, berikut sejumlah ciri-ciri dinamo starter mobil bermasalah. Ciri-ciri yang pertama adalah muncul suara gemeretak dan mendesing ketika mobil distarter. Hal tersebut biasanya disebabkan oleh hubungan antara gigi-gigi pada gear pinion dengan gigi-gigi pada ring gear di mesin. Saat detikers menemukan 2 gigi pada dinamo starter rusak atau aus, hal itu juga menyebabkan muncul suara gemeretak ketika mobil distarter. Jika suara semakin keras, itu pertanda kalau dinamo starter sudah rusak dan harus segera diganti. Faktor lainnya bisa disebabkan oleh bantalan satu arah pada gear pinion rusak. Alhasil, armature shaft yang seharusnya memberikan putaran bagi gear pinion malah berputar dengan sendirinya. Kondisi ini sering disebut starter loss. Ciri-ciri selanjutnya adalah mobil tidak bereaksi ketika distarter hingga berkali-kali. Kemungkinan besar penyebab kerusakannya karena sekring pada dinamo putus. Apakah kamu ragu dinamo starter mobil bermasalah? Cobalah cek bagian aki. Ketika aki mobil mulai habis, starter mobil akan mulai sulit dan tidak memicu sistem pengapian. Apabila saat menyalakan mobil muncul suara starter yang tidak normal atau terputus-putus, hal ini menunjukkan kalau tegangan listrik tidak mencukupi atau bahkan sangat rendah. Tanda-tanda dinamo starter bermasalah dapat dilihat pada lampu depan mobil. Jika lampu tiba-tiba mati, bisa jadi disebabkan kondisi aki sudah lemah atau mati. Kemungkinan lainnya karena rangkaian terbuka (open circuit) pada dinamo starter. Hal ini biasanya disebabkan oleh sambungan (terminal) yang mengalami korosi, terutama pada sambungan aki. Kondisi tersebut dapat menghalangi arus listrik untuk mencapai mesin starter. Selain mati mendadak, ketika lampu depan mobil mati saat distarter bisa jadi pertanda kalau dinamo starter bermasalah. Penyebabnya beragam, mulai dari kondisi aki lemah, adanya arus pendek, atau rangkaian terbuka pada starter. Meski begitu, kondisi tersebut tak selalu menunjukkan adanya kerusakan pada dinamo starter itu sendiri. Tapi, tak ada salahnya untuk dilakukan pengecekan. Ciri-ciri yang terakhir adalah terdengar suara 'klik' yang keras dari bagian mesin. Pada umumnya, kondisi ini terjadi karena rangkaian listrik pada starter telah menerima aliran listrik yang cukup, tetapi muncul kerusakan pada komponen dinamo starter. Selain itu, bunyi 'klik' juga bisa disebabkan sambungan aki yang kotor atau korosi. Maka dari itu, disarankan untuk mengecek kondisi sambungan listrik terlebih dahulu. Kalau dalam kondisi baik, kemungkinan besar disebabkan adanya masalah pada busi, pompa bahan bakar, atau tekanan oli mesin yang kurang. Itu dia enam ciri-ciri dinamo starter mobil bermasalah. Semoga artikel ini dapat membantu detikers. ",Oto
"Toyota Catat 2.540 SPK di IIMS 2024, Mobil Hybrid Laris Manis Tanjung Kimpul!","Selasa, 27 Feb 2024 19:37 WIB",https://oto.detik.com/detikoto/d-7214989/toyota-catat-2-540-spk-di-iims-2024-mobil-hybrid-laris-manis-tanjung-kimpul,"Laris manis tanjung kimpul! itulah kalimat yang pas saat mobil hybrid Toyota terjual paling banyak di sepanjang gelaran Indonesia International Motor Show 2024. Secara total penjualan mencapat 2.540 SPK. Penjualan Toyota di IIMS 2024 naik 30% dari tahun lalu, yang mencatatkan 1.947 SPK (Surat Pemesanan Kendaraan). Menariknya model hybrid mendominasi penjualan. ""Raihan SPK Toyota di ajang IIMS 2024 naik sekitar 30% dari IIMS 2023. Pencapaian ini merupakan sinyal positif bahwa industri otomotif terutama kendaraan elektrifikasi akan tumbuh semakin kuat ke depannya sekaligus mendorong roda perekonomian negara,"" kata Vice President Director PT. Toyota-Astra Motor (TAM), Henry Tanoto. SCROLL TO CONTINUE WITH CONTENT Lebih rinci, Kijang Innova Zenix HEV mencatat 411 SPK, berkontribusi terhadap 16.2% dari total keseluruhan pesanan mobil baru Toyota yang tembus 2.540 SPK. Toyota Avanza mendapat 380 SPK (15%) menempati posisi ke-2, yang diikuti Yaris Cross HEV di posisi ke-3 dengan 217 SPK (8.5%). Veloz dengan 190 SPK (7.5%) dan Kijang Innova Zenix Gasoline dengan 180 SPK (7.1%) kemudian menyusul di posisi ke-4 dan ke-5.  Deretan mobil hybrid Toyota juga sempat mengundang perhatian Presiden Joko Widodo saat opening ceremon yIIMS 2024, Yaris Cross HEV siap menjadi kekuatan baru kendaraan elektrifikasi Toyota dengan 217 SPK.Cross SUV produksi anak bangsa ini, menggunakan hybrid powertrain yang 40% - 50% lebih efisien dari kendaraan bermesin bakar konvensional dengan konsumsi bensin mencapai 31 km/liter, yang juga berarti emisinya sangat rendah. Ditilik dari penjualan xEV Toyota dievent IIMS 2024, selain Kijang Innova Zenix HEV dan Yaris Cross HEV, pendatang baru All New Vellfire HEV langsung mencatatkan penjualan dengan 55 SPK bersama saudaranya Alphard HEV yang mendapatkan 57 SPK. Sehingga jika ditotal bersama HEV Toyota lainnya, penjualan kendaraan elektrifikasi Toyota di pameran skala internasional ini mencapai 762 SPK atau sekitar 30% dari total SPK Toyota. Hal itu juga berarti meningkat 5 kali lipat dari SPK xEV Toyota di IIMS tahun lalu di angka 150 SPK. Selain itu Toyota juga menyabet berbagai penghargaan pada event IIMS 2024:- Best Medium MPV : Kijang Innova Zenix- Best Premium MPV : All New Vellfire HEV- Best Hatchback : GR Corolla- Best Commercial Vehicle : Hilux Rangga Toyota juga berjanji untuk menghadirkan lebih banyak model elektrifikasi lainnya. ""Sejalan kampanye IT'S TIME FOR EVERYONE, Toyota akan menghadirkan lebih banyak lagi kendaraan elektrifikasi di masa depan guna mendukung partisipasi masyarakat yang lebih luas untuk mencapai netralitas karbon dan menghadirkan ever-better cars,"" tutup Marketing Director PT Toyota-Astra Motor (TAM), Anton Jimmi Suwandy. ",Oto
"Perbedaan Mobil Hatchback dan Sedan, Beserta Kelebihan dan Kekurangannya","Selasa, 27 Feb 2024 19:00 WIB",https://oto.detik.com/tips-and-tricks-mobil/d-7214891/perbedaan-mobil-hatchback-dan-sedan-beserta-kelebihan-dan-kekurangannya,"Bagi kamu yang ingin membeli mobil dengan anggaran yang terbatas, mobil hatchback atau sedan bisa menjadi pilihan ekonomis untuk hal ini. Sebagai bahan pertimbangan, kamu bisa kenali dulu perbedaan mobil hatchback dan sedan berikut ini. Ada beberapa perbedaan antara hatchback dan sedan, yang bisa dilihat dari parameter seperti kenyamanan, bahan bakar, ukuran, dan lainnya. Berikut ulasannya. SCROLL TO CONTINUE WITH CONTENT Dikutip dari Acko Drive, mobil hatchback adalah jenis mobil yang dirakit pada bodi dua kotak (two-box design), yakni kompartemen mesin sebagai kotak pertama, dan kompartemen penumpang adalah kotak kedua. Hatchback terdiri dari 4 pintu dan palka di bagian belakang, terbuka ke atas. Bagasi mobil ini terintegrasi ke dalam kompartemen penumpang, dan bisa diakses dari dalam. Mobil sedan adalah jenis mobil yang dirakit dalam bodi tiga kotak. Kompartemen mesin sebagai boks pertama, kompartemen penumpang kotak kedua, dan kotak ketiganya adalah bagasi. Bagasi sedan letaknya terpisah dari kompartemen penumpang, tapi bisa diakses dari pintu belakang. Dengan desain ini, mobil sedan menawarkan lebih banyak ruang bagasi dibandingkan mobil hatchback. Itu tadi penjelasan mengenai mobil hatchback dan sedan. Semoga bisa jadi bahan pertimbangan untuk kalian yang masih bingung. ",Oto
Kata Bos Honda Ketika Ditanya Marquez Bakal Balik Bila RC213V Moncer Lagi,"Selasa, 27 Feb 2024 18:38 WIB",https://oto.detik.com/otosport/d-7214849/kata-bos-honda-ketika-ditanya-marquez-bakal-balik-bila-rc213v-moncer-lagi,"Honda tengah bekerja ekstra keras agar motornya bisa kompetitif lagi. Kalau RC213V kompetitif lagi, akankah Marquez kembali? Begini jawaban bos Honda. Honda boleh dibilang masih dalam situasi terpuruk di MotoGP. Jangankan untuk menyabet titel juara, untuk bersaing di posisi depan saat balapan pun sulit dilakukan. Tapi Honda tak tinggal diam, melainkan terus melakukan perubahan pada motor RC213V. Honda juga bakal memanfaatkan sistem konsesi dalam pengembangan motornya Harapannya motor bisa kompetitif lagi seperti sediakala. Masuk musim 2024, Honda mulai melakukan sejumlah ubahan pada motornya. Motornya berubah total dibandingkan musim lalu. Warnanya berubah kalau dulu didominasi warna oranye kini biru menjadi dominan. Honda juga mengubah sektor mesin, perangkat aerodinamis, dan ukuran motor jadi lebih ramping. SCROLL TO CONTINUE WITH CONTENT ""Dengan mengurangi bobotnya, Anda bisa melakukan pengereman lebih baik, berakselerasi, dan mudah untuk digerakkan saat berganti arah,"" terang Manajer Tim Honda Alberto Puig dalam wawancara dengan AS. Puig meyakini motor tahun ini lebih baik. Akan tetapi, itu saja belum cukup. Dia menyebut akan ada peningkatan lain yang dilakukan pada tunggangan Joan Mir dan Luca Marini itu. Puig juga berterima kasih dengan adanya sistem konsesi yang memungkinkan pabrikan asal Jepang tersebut memperoleh 6 wildcard, 9-10 mesin yang bisa dikembangkan, serta peningkatan aerodinamis. ""Apa yang harus kami kerjakan adalah segala sesuatu yang sedikit lebih buruk harus dioptimalkan agar motor naik level. Jika kami meningkatkan performa mesin tapi tidak pada sasis, kami akan salah. Kami harus mencari benang merah yang mereka bicarakan dan itu masih sulit ditemukan,"" bebernya lagi. Terkait performa Honda yang tengah berusaha jadi lebih baik itu justru memunculkan pertanyaan lain. Pertanyaan itu menyangkut mantan ridernya Marc Marquez yang kini hengkang ke Ducati. Akankah Marc Marquez kembali ketika motor Honda RC213V sudah moncer lagi? Puig tak menjawab dengan gamblang soal potensi Marquez kembali ketika performa Honda sudah cemerlang lagi. ""Saya tidak tahu (Marquez kembali). Kami tengah fokus untuk mengembangkan motor ini. Di samping, jika motornya bekerja, para pebalap pasti ingin datang ke tim,"" pungkas Puig. ",Oto
"Magnetic Clutch pada AC Mobil, Kenali Penyebab dan Ciri-ciri Kerusakannya","Selasa, 27 Feb 2024 18:30 WIB",https://oto.detik.com/tips-and-tricks-mobil/d-7214878/magnetic-clutch-pada-ac-mobil-kenali-penyebab-dan-ciri-ciri-kerusakannya,"Magnetic clutch (kopling magnetik) adalah salah satu bagian komponen AC mobil. Magnetic clutch di sini merupakan katrol yang berputar terus menerus mengikuti mesin. Jika magnetic clutch rusak, kinerja AC mobil tentu akan terganggu. Oleh karena itu, kenali penyebab dan ciri kerusakannya di bawah ini. Dilansir dari situs Suzuki, berikut adalah beberapa penyebab rusaknya magnetic clutch: SCROLL TO CONTINUE WITH CONTENT Kerusakan magnetic clutch bisa disebabkan karena pengemudi mengatur temperatur AC sampai pada level yang terlalu rendah saat berkendara dengan kecepatan tinggi. Hal ini akan menyebabkan kerja magnetic clutch menjadi tidak stabil. Ketika perputaran mesin tinggi, akan ada gesekan kasar pada magnetic clutch. Sehingga membuatnya semakin cepat aus. Oleh sebab itu, sebaiknya saat berkendara dalam kecepatan tinggi dan dalam waktu lama, atur suhu AC sampai maksimal. Kinerja AC juga bergantung pada umur magnetic clutch. Umumnya, rata-rata umur magnetic clutch itu mulai dari 3 bulan sampai 5 tahun. Semakin bagus kualitasnya, maka akan semakin lama juga penggunaannya. Sehingga, magnetic clutch bisa dipakai lebih lama. Secara umum, berikut adalah beberapa indikasi untuk mendeteksi terdeteksi kerusakan magnetic clutch: Itu tadi penjelasan seputar magnetic clutch, mulai dari penyebab dan ciri kerusakannya. Semoga bermanfaat! ",Oto
"Poros Engkol: Pengertian, Fungsi, Cara Kerja, dan Gejala Kerusakan","Selasa, 27 Feb 2024 18:15 WIB",https://oto.detik.com/tips-and-tricks/d-7214859/poros-engkol-pengertian-fungsi-cara-kerja-dan-gejala-kerusakan,"Poros engkol atau crankshaft adalah bagian penting dari mesin kendaraan, baik sepeda motor maupun mobil. Komponen mesin ini menjadi poros dari pergerakan piston. Simak apa itu poros engkol, mulai dari pengertian, fungsi, cara kerja, dan gejala kerusakan poros engkol. Dalam penelitian dari Politeknik Negeri Sriwijaya berjudul Rancang Bangun Alat Penghalus Main Journal Crankshaft (2015), dijelaskan crankshaft atau poros engkol adalah bagian pada mesin yang mengubah gerak vertikal atau horizontal dari piston menjadi gerakan berputar atau berotasi. SCROLL TO CONTINUE WITH CONTENT Poros engkol merupakan poros dari setiap gerakan piston. Keberadaannya penting sebagai komponen dalam suatu mesin pembakaran dalam. Poros engkol ini berada di antara oil pan dengan blok mesin bagian bawah. Dikutip dari buku Teknologi Dasar Otomotif Untuk SMK/MAK Kelas X (2020) oleh Fathun, M.Pd, bahan poros engkol harus tahan terhadap puntiran dan kebengkokkan serta mempunyai sifat luncur yang baik. Dilihat dari bahan dan pembuatannya, poros engkol dibedakan sebagai berikut: Poros engkol dengan tuntutan tinggi yang banyak digunakan pada mesin diesel atau mesin dengan perbandingan kompresi yang tinggi. Bahan pembuatnya adalah baja khusus yang diikuti dengan perlakuan panas untuk meningkatkan kekuatannya. Poros engkol dengan tuntutan sedang banyak digunakan pada mesin bensin atau mesin diesel ringan. Bahan pembuatnya dari besi tuang khusus dengan proses perlakuan panas. Sedangkan pada jurnal dan pena engkol diperkeras dengan lapisan yang tahan terhadap keausan dan mempunyai sifat luncur yang baik dengan perlakuan panas atau kimia, lalu digerinda atau dibubut dengan tekanan kecil. Dikutip dari laman Suzuki Indonesia, berikut ini beberapa fungsi poros engkol: Fungsi utama dari poros engkol adalah sebagai pemindah tenaga, yakni mengubah gerakan naik turun yang dihasilkan oleh piston menjadi gerakan memutar yang kemudian diteruskan ke transmisi. Perubahan gerakan tersebut dibantu komponen transmisi yang menghubungkan energi gerak dari piston ke transmisi untuk diubah cepat. Seperti namanya, poros engkol berfungsi sebagai poros dari gerakan piston. Poros engkol mampu menahan gerakan dan getaran yang tinggi, sehingga bagian lainnya tetap kokoh dari dasar tumpuannya. Poros engkol atau yang disebut kruk pada kendaraan roda empat juga berfungsi sebagai connecting rod. Ketika poros engkol menampung beban berat akan selalu diimbangi dengan kinerja perputarannya yang tinggi, sehingga mesin ini berfungsi sebagai connecting rod. Berdasarkan buku Pemeliharaan Mesin Kendaraan Ringan SMK/MAK Kelas XII (2021) oleh Z Furqon, ST dan Joko Pramono, cara kerja poros engkol utamanya adalah mengubah gerak turun naik piston menjadi gerak putar yang akhirnya menggerakkan roda penerus. Gerakan batang torak dan diubah menjadi gerakan putaran pada poros engkol menghasilkan tenaga atau torque yang kemudian menggerakkan roda kendaraan. Proses terjadi ketika poros engkol menerima beban besar dari piston dan batang piston, serta mengalami gerakan berputar pada kecepatan tinggi. Untuk itu poros engkol biasanya terbuat dari baja karbon dengan tingkatan dan daya tahan yang tinggi. Pada proses ini diperlukan oli pelumas yang cukup untuk mencegah kontak langsung antara logam dengan logam, antara fixed bearing dengan poros engkol selama berputar pada bantalan. Dikutip dari laman Astra-Daihatsu, kerusakan poros engkol umumnya terjadi karena penggunaan kualitas pelumas yang tidak bagus. Kemungkinan lainnya adalah kebocoran pada mesin atau faktor usia komponen yang sudah tua dan mengalami keausan. Beberapa gejala kerusakan pada poros engkol antara lain sebagai berikut: Nah, itulah tadi telah kita ketahui apa itu poros engkol, mulai dari pengertian, fungsi, cara kerja, dan gejala kerusakannya. ",Oto
"MG Raih 1.668 SPK di IIMS 2024, Ini Model yang Terlaris","Selasa, 27 Feb 2024 18:02 WIB",https://oto.detik.com/berita/d-7214823/mg-raih-1-668-spk-di-iims-2024-ini-model-yang-terlaris,"MG mencatatkan performa positif di ajang Indonesia International Motor Show (IIMS) 2024. MG mengklaim mencatat sebanyak 1.668 Surat Pemesanan Kendaraan alias SPK. Dominasi kuat ditunjukkan oleh model MG 4 EV dengan 1.125 SPK, diikuti oleh New MG ZS EV, dan lini kendaraan Internal Combustion Engine (ICE) MG Motor Indonesia. ""Terima kasih Indonesia! Saya ingin menyampaikan rasa syukur atas dukungan luar biasa dari semua pihak yang mendukung MG, termasuk pengunjung IIMS, konsumen MG, serta rekan media. Kami berkomitmen memberikan lebih banyak inovasi ke Indonesia dan telah menyiapkan kejutan di 2024, menawarkan lebih banyak pilihan kendaraan ramah lingkungan. Ini baru permulaan, siapkan diri untuk gebrakan selanjutnya dari kami!,"" ujar Arief Syarifudin selaku Marketing & PR Director MG Motor Indonesia. Selama 11 hari, MG 4 EV menjadi salah satu mobil yang mencuri perhatian. Mobil ini sudah diproduksi secara lokal dan ditawarkan dengan harga spesial Rp 423.000.000 dan garansi baterai seumur hidup untuk 3.000 konsumen pertama. SCROLL TO CONTINUE WITH CONTENT Lebih dari 500 ribu pengunjung IIMS 2024 yang juga mampir mengunjungi booth MG, diklaim tertarik oleh ragam kendaraan listrik yang ditawarkan, mulai dari EV crossover, compact SUV, MPV, hingga station wagon. Kesempatan test drive menarik perhatian besar, dengan MG 4 EV dan New MG ZS EV menjadi bintang utama. Di IIMS 2024, MG juga berhasil meraih penghargaan 'The Best EV MPV' untuk MG Maxus 9 dan 'The Best EV Crossover' untuk MG 4 EV, menegaskan lagi inovasi dan kualitas produk MG di pasar otomotif. Partisipasi dari perwakilan pemerintahan, termasuk Presiden Joko Widodo dan pejabat tinggi lainnya, menunjukkan minat dan dukungan terhadap upaya MG dalam mempromosikan kendaraan ramah lingkungan di Indonesia. Acara ini menjadi bukti tidak hanya dari keberhasilan MG dalam memperkenalkan kendaraan listrik yang inovatif dan terjangkau, tetapi juga dari visi mereka dalam membawa lebih banyak alternatif kendaraan ramah lingkungan ke Indonesia. Penutupan IIMS 2024 menandai awal dari lebih banyak inovasi dan kejutan yang akan dibawa MG ke pasar Indonesia. ",Oto
"Neta Punya Layanan Darurat, Biar Konsumen Tenang di Jalan","Selasa, 27 Feb 2024 17:43 WIB",https://oto.detik.com/detikoto/d-7214770/neta-punya-layanan-darurat-biar-konsumen-tenang-di-jalan,"Infrastruktur yang belum memadai untuk mobil listrik banyak membuat masyarakat berpikir untuk memilikinya. Tapi tak perlu khawatir karena para produsen otomotif Indonesia yang coba mengakomodirnya dengan memberikan fasilitas terbaik. Pabrikan asal China, Neta salah satunya. Neta coba memberikan layanan yang meminimalisir kekhawatiran konsumen saat mengendarai mobil listrik di jalan. PT Neta Auto Indonesia akan memberikan layanan purnajual premium sejak masa kepemilikan. Selain menawarkan Lifetime Warranty dan Gratis Perawatan Berkala hingga 50.000 km, Neta juga menyertai perjalanan konsumen dengan menyediakan layanan Roadside Assistance 24 Jam. Layanan ini akan membantu para konsumen saat mengalami kendala di perjalanan, di mana pun dan kapan saja sehingga konsumen merasa tenang dan yakin saat melakukan perjalanan dengan mengendarai mobil listrik. SCROLL TO CONTINUE WITH CONTENT ""Prioritas kami di Neta adalah mengutamakan kepuasan dan keselamatan pelanggan kami. Dan dengan layanan Roadside Assistance 24 Jam ini, kami ingin memberikan pengalaman kepemilikan Neta yang lebih premium dengan menyediakan dukungan profesional kapan pun dan di mana pun konsumen kami membutuhkannya. Kami harap konsumen akan merasa aman dan percaya bahwa Neta akan selalu ada untuk mendukung aktivitas mereka,"" ujar After Sales Service Operations Manager, Eldi Chandra dalam siaran pers yang diterima detikOto. Berikut layanan Roadside Assistance yang diberikan Neta: 1. Battery Jumper 12V Roadside Assistance akan membantu pengemudi yang mengalami kendala baterai saat di tengah perjalanan dengan memberikan bantuan langsung yaitu layanan Battery Jumper 12V, sehingga pengemudi dapat langsung melanjutkan perjalanan dengan cepat. 2. Flat Tire Support Kendala ban kempis bisa terjadi di mana saja dan kapan saja. Untuk mengatasi masalah ini, Neta menyediakan layanan perbaikan ban kempis langsung di lokasi konsumen. Tim kami akan segera merespons panggilan dan menuju lokasi untuk membantu memperbaiki ban, menjaga keselamatan dan kelancaran perjalanan. 3. Towing ke Bengkel Resmi Melalui Roadside Assistance, Neta akan memberikan layanan penarikan mobil ke bengkel resmi untuk kendala kendaraan yang tidak dapat diselesaikan di tempat. Teknisi terampil kami akan memastikan kendaraan diangkut dengan aman ke bengkel resmi terdekat, di mana kendaraan akan menerima perbaikan dan perawatan dari para profesional. 4. Towing ke SPKLU Terdekat Ada kalanya mobil mengalami kendala kehabisan daya baterai saat di perjalanan dan tidak bisa melanjutkannya. Roadside Assistance akan membantu pengemudi dengan layanan towing ke SPKLU terdekat, sehingga konsumen tetap merasa aman dan nyaman mereka di jalan. ",Oto
