Judul,Tanggal,Url,Artikel,Category
Kemenkes Ungkap 3 dari 100 Anak di Indonesia Alami Gangguan Pendengaran,"Jumat, 01 Mar 2024 12:00 WIB",https://health.detik.com/berita-detikhealth/d-7219698/kemenkes-ungkap-3-dari-100-anak-di-indonesia-alami-gangguan-pendengaran,"Hari pendengaran sedunia setiap tahun diperingati pada 3 Maret. Secara global, tren gangguan pendengaran terus meningkat setiap tahunnya. Direktur Jenderal Pencegahan dan Pengendalian Penyakit (P2P) Kementerian Kesehatan (Kemenkes) RI dr Maxi Rein Rondonuwu mengatakan dari data dunia prevalensi gangguan pendengaran meningkat dalam kurun waktu 25 tahun terakhir. Dari 14,3 persen menjadi 18,1 persen pada 2015 dari populasi dunia. ""Jadi, gangguan pendengaran itu dinyatakan atau diukur sama dengan 20 desibel. Dan dari 5,7 persen itu meningkat menjadi 6,4 persen yang merupakan gangguan pendengaran sedang sampai berat,"" jelas Maxi dalam temu media daring Kemenkes, Jumat (1/3/2024). SCROLL TO CONTINUE WITH CONTENT Maxi menjelaskan di tingkat global, prevalensi untuk gangguan pendengaran sedang hingga berat terus meningkat seiring bertambahnya usia. Namun, sekitar 60 persen gangguan pendengaran itu seharusnya dapat dicegah. ""Ada beberapa faktor risiko yang paling banyak ditemukan yaitu infeksi telinga pada anak-anak yakni otitis media supuratif kronis,"" ungkap dia. ""Selain itu ada penyebab sensorineural, misalnya karena rubella, campak, gondok, meningitis, ototoksik, dan tentu paparan-paparan kebisingan di tempat-tempat kerja atau rekreasi,"" sambungnya. Di Indonesia, Maxi mengatakan data riskesdas tahun 2013 mencatat kasus pendengaran pada anak usia 5 tahun ke atas cukup banyak. Prevalensinya sekitar 2,6 persen yang artinya dari setiap 100 anak, ada 2 sampai 3 anak yang mengalami gangguan pendengaran. Melihat itu, Maxi menekankan perlunya memberikan pemahaman kepada masyarakat untuk pencegahan dan penanganan dini yang efektif pada gangguan pendengaran. Selain itu, perlindungan pendengaran sangat penting untuk mencegah terjadinya gangguan sejak dini. ""Jika ditemukan sedini mungkin, gangguan pendengaran bisa diminimalisir dengan penanganan yang tepat dan tentu upaya rehabilitatif. Dengan alat bantu dengar, seperti implan koklea dan terapi rehabilitatif,"" beber Maxi. ""Di samping bahasa isyarat yang merupakan salah satu solusi agar orang dengan gangguan pendengaran dapat memiliki akses dalam berbagai aspek,"" pungkasnya. ",Health
"Respons IDI soal MK Tolak Uji Formil, Lanjut 'Gugat' Materi UU Kesehatan","Jumat, 01 Mar 2024 11:06 WIB",https://health.detik.com/berita-detikhealth/d-7219573/respons-idi-soal-mk-tolak-uji-formil-lanjut-gugat-materi-uu-kesehatan,"Ketua Umum Ikatan Dokter Indonesia (IDI) dr Adib Khumaidi SpOT buka suara terkait mahkamah konstitusi (MK) yang menolak permohonan uji formil Undang Undang Kesehatan No. 17 Tahun 2023. Dirinya mengaku menerima dan menghormati keputusan hukum terkait. Setidaknya, menurut Adib, IDI dan organisasi profesi kesehatan lain sudah menyampaikan hak sebagai warga negara atas usulan pengkajian ulang UU baru. ""Dan ini adalah sebuah proses menurut kami bagi pemerintah, ini adalah upaya yang sudah kita lakukan sebagai kelompok masyarakat yang sangat peduli terhadap kesehatan rakyat,"" tutur dr Adib dalam keterangan yang diterima detikcom Jumat (1/3/2024). SCROLL TO CONTINUE WITH CONTENT Dirinya juga menilai proses tersebut menunjukkan kepada anggota organisasi profesi dan lingkup masyarakat terkait pentingnya pelibatan seluruh aspek masyarakat, tenaga kesehatan, hingga DPD untuk mendapatkan meaningful participation atas pembentukan UU baru. ""Jika UU Kesehatan ini adalah sebuah UU yang krusial dan upaya itu yang kita lakukan dalam bentuk formal ini,"" sebut dia. ""Kalau kita melihat dari hasil dasar pertimbangan, kami mengapresiasi 4 hakim mahkamah konstitusi yang menyampaikan dissenting opinion, artinya apa yang kami perjuangkan ini juga mendapat perhatian dari hakim konstitusi,"" lanjut dr Adib. Kelanjutan 'gugatan' atas UU Kesehatan baru disebut dr Adib akan masuk dalam uji materi. IDI dan organisasi profesi lain menilai ada pelanggaran konstitusi dalam UU baru. Poin-poin yang kemudian menjadi gugatan uji materil masih terus dibahas bersama pihak lain. ""Kami akan melakukan kajian karena nanti ada beberapa pasal yang nanti akan bersinggungan di antara organisasi profesi. Dan perlu kami sampaikan bahwa kepentingan berkaitan dengan materi-materi yang akan disampaikan bukan hanya dari aspek kepentingan organisasi profesi, tidak. ""Tapi lebih ke arah materi berkaitan dengan tugas-tugas yang itu sangat esensial di dalam menjaga profesi, penjaminan kesehatan pasien, itu adalah hal yang sangat penting,"" tandasnya. ",Health
"Ramai Rumor Terkait Kesehatan Kate Middleton, Pihak Istana Buka Suara","Jumat, 01 Mar 2024 10:17 WIB",https://health.detik.com/berita-detikhealth/d-7219478/ramai-rumor-terkait-kesehatan-kate-middleton-pihak-istana-buka-suara,"Pihak Istana Kensington buka suara mengenai kondisi kesehatan Kate Middleton yang belakangan diterpa beragam rumor. Kate Middleton sebelumnya sempat menjalani operasi perut pada Januari 2024. ""Princess of Wales baik-baik saja,"" kata Kensington Palace dikutip dari DailyMail, Selasa (27/2/2024). Sementara itu juru bicara Kate mengatakan, ""Kami sudah sangat jelas sejak awal bahwa Putri Wales akan absen sampai setelah Paskah dan Istana Kensington hanya akan memberikan kabar terbaru ketika ada sesuatu yang penting."" SCROLL TO CONTINUE WITH CONTENT Dalam pernyataan awal tentang operasinya yang dirilis pada 17 Januari, satu hari setelah operasi, Istana Kensington mengatakan Kate Middleton 'berharap agar informasi medis pribadinya tetap rahasia'. Mereka juga menyampaikan perkiraan waktu pemulihannya, termasuk 10 hingga 14 hari rawat inap di rumah sakit pasca operasi. Dia akhirnya pulang pada 29 Januari, 13 hari setelah prosedur operasi dan masa pemulihan lanjutan di rumah tanpa kembali ke tugas publik sampai setelah Paskah. Meski Princess of Wales ini menghabiskan sebagian besar masa pemulihannya di rumah mereka di Windsor, dia melakukan perjalanan ke Anmer Hall, rumahnya dan rumah Pangeran William di kawasan Sandringham di Norfolk, bersama ketiga anaknya saat mereka sedang liburan sekolah pada bulan Februari. ",Health
"Mengenal Digital Subtraction Angiography, Fungsinya dalam Penanganan Stroke","Jumat, 01 Mar 2024 10:00 WIB",https://health.detik.com/berita-detikhealth/d-7219433/mengenal-digital-subtraction-angiography-fungsinya-dalam-penanganan-stroke,"Stroke iskemik merupakan salah satu kondisi serius yang memerlukan perhatian medis intensif. Menurut keterangan dr Kevin Julius Tanady, Sp Rad, Subsp RI (K), konsultan radiologi intervensi dari RS Royal Progress, salah satu pendekatan yang dapat digunakan untuk mengidentifikasi stroke iskemik adalah DSA (Digital Subtraction Angiography). Cara kerja DSA melibatkan penggunaan sinar-X dan zat kontras untuk membuat gambaran detail dari pembuluh darah otak. Dokter dapat secara langsung melihat dan mengevaluasi kondisi pembuluh darah, termasuk area yang mengalami sumbatan. Setelah identifikasi, langkah-langkah intervensi dapat diambil. ""Misal pada contoh kasus stroke penyumbatan di otak, kita tetap masuk dari lipat paha, lalu selang diarahkan naik hingga ke lokasi sumbatan tersebut, dan apabila pasien masih dalam golden hour, kita dapat melakukan penyedotan sumbatan tersebut,"" terang dr Kevin dalam temu media di Sunter, Jakarta Utara, Kamis (29/2/2024). SCROLL TO CONTINUE WITH CONTENT DSA sendiri dinilai dapat memberikan gambaran yang sangat jelas mengenai kondisi pembuluh darah, melalui kondisi tersebut dokter akan lebih jelas dalam membuat diagnosis kelainan pembuluh darah dengan tepat.  Meskipun demikian, DSA juga memiliki beberapa kontraindikasi. Pengidap gagal ginjal atau fungsi ginjal yang sangat buruk, orang-orang yang memiliki alergi pada zat kontras, butuh pertimbangan tertentu untuk bisa melakukan tindakan DSA. ""Asal kita lihat dulu seberapa benefit DSA-nya, dampaknya terhadap fungsi ginjal, kecuali memang fungsi gagal ginjalnya sudah memasuki tahap terakhir tahap lebih lanjut, yang tidak dimungkinkan dilakukan penyuntikan zat kontras yang dapat mencederai pasien,"" kata dr Ivan R Setiadarma, MM, direktur utama RS Royal Progress. Risiko atau efek samping tindakan DSA terbilang minim dan tidak ada batasan penggunaan bagi yang tidak memiliki kontraindikasi. ""Apabila pasien masuk ke dalam indikasi dilakukan DSA, tidak terdapat kontraindikasi terhadap pasien tersebut maka kita bisa mengulang,"" tutur dr Kevin.  ",Health
"MK Tolak Uji Formil UU Kesehatan IDI Cs, Ini Pertimbangannya","Jumat, 01 Mar 2024 09:30 WIB",https://health.detik.com/berita-detikhealth/d-7219407/mk-tolak-uji-formil-uu-kesehatan-idi-cs-ini-pertimbangannya,"Organisasi profesi kesehatan sebelumnya mengajukan judicial review UU Kesehatan Nomor 17 Tahun 2023, September lalu, ke Mahkamah Konstitusi (MK) lantaran dinilai sudah cacat secara formil. Setelah proses berjalan, MK di Kamis (29/2/2024) menyatakan UU Kesehatan baru tersebut dibentuk dengan keterlibatan sejumlah pihak termasuk tenaga medis, hingga masyarakat. Artinya, proses pembentukan UU tidak bertentangan dengan UUD 1945. Permohonan uji formil otomatis ditolak, sehingga UU Kesehatan tetap mempunyai kekuatan hukum mengikat. ""Menolak permohonan para Pemohon untuk seluruhnya,"" kata Ketua MK Suhartoyo saat membacakan putusan di Jakarta, Kamis (29/2). SCROLL TO CONTINUE WITH CONTENT Pertimbangan MK itu didasari empat fakta hukum mengenai keterlibatan masyarakat dalam menyusun UU Kesehatan. Pertama, pemohon yang mewakili lima institusi yakni Ikatan Dokter Indonesia (IDI), Persatuan Dokter Gigi Indonesia (PDGI), Ikatan Apoteker Indonesia (IAI), Persatuan Perawat Nasional Indonesia (PPNI), hingga Ikatan Bidan Indonesia (IBI) telah diundang untuk konsultasi publik atau public hearing dalam penyusunan Undang-Undang Kesehatan. Kedua, Kementerian Kesehatan RI melakukan kegiatan public hearing, focus group discussion, dan sosialisasi sebagai upaya memenuhi hak masyarakat terhadap keterangan atau pendapat ahli serta masyarakat dalam pembentukan undang-undang. MK menilai hal itu merupakan forum untuk menyampaikan hak-hak organisasi profesi kesehatan, yakni hak untuk didengar, hak untuk dipertimbangkan, dan hak untuk diberi penjelasan. Ketiga, para saksi yang diajukan ke persidangan mengakui diundang dalam kegiatan konsultasi publik oleh Kementerian Kesehatan. Para saksi juga menyatakan dapat memberikan masukan dan saran terhadap materi muatan rancangan UU Kesehatan. Keempat, pemerintah melalui Kementerian Kesehatan telah memberikan akses kepada masyarakat terhadap rancangan undang-undang dan naskah akademik. Kementerian Kesehatan memberikan saluran untuk menyampaikan pendapat masyarakat melalui laman resmi, yaitu https://partisipasisehat.kemkes.go.id/ dalam bentuk pengisian form pendapat dan masukan secara daring (online). Pembentukan UU 17/2023 juga dinilai telah mengakomodir sejumlah putusan MK sebagai salah satu alasan perlunya dilakukan perubahan Undang-Undang Kesehatan meski hal itu tidak dicantumkan secara eksplisit dalam landasan yuridis RUU Kesehatan. Sebelumnya, MK memutus sejumlah perkara yang memiliki kaitan dengan substansi UU Kesehatan. MK juga menilai proses penyusunan UU Kesehatan telah sesuai kaidah pembentukan undang-undang yang baik mengikuti metode omnibus. UU Kesehatan juga menerapkan struktur penomoran yang sistematis sehingga mudah dibaca dan dipahami oleh pengguna dan pemangku kepentingan. Dengan demikian, UU Kesehatan tidak cacat formil. ",Health
Kapan Waktu Terbaik untuk Minum Kopi di Pagi Hari? Begini Kata Ahli,"Jumat, 01 Mar 2024 09:00 WIB",https://health.detik.com/berita-detikhealth/d-7218896/kapan-waktu-terbaik-untuk-minum-kopi-di-pagi-hari-begini-kata-ahli,"Kopi merupakan salah satu jenis minuman paling populer di dunia. Kopi kerap dijadikan sajian utama sebelum beraktivitas di pagi hari. Namun, tak sedikit juga orang mengonsumsi kopi di malam hari untuk menikmati malam hingga begadang demi bekerja. Sebenarnya kapan sih waktu yang paling tepat untuk minum kopi? Apakah ada waktu tertentu yang baik untuk minum kopi bagi kesehatan tubuh? Ahli diet teregistrasi Anthony DiMarino menuturkan bahwa minum kopi di pagi hari menjadi salah satu langkah yang baik untuk mengawali hari di pagi hari. Namun perlu diingat, jenis kopi yang dimaksud adalah kopi tanpa gula. SCROLL TO CONTINUE WITH CONTENT ""Kafein dalam kopi adalah stimulan. Minum kopi di pagi hari dapat membantu Anda bangun,"" ucap DiMarino dikutip dari Cleveland Clinic, Kamis (29/2/2024). DiMarino menuturkan bahwa tubuh manusia cenderung mengeluarkan kortisol atau hormon stres ketika bangun tidur. Hal ini dapat membantu diri menjadi lebih waspada dan sadar akan lingkungan sekitar saat terbangun. Ia menuturkan tingkat kortisol umumnya mencapai puncak pada jam 7-8 pagi. Tingkat hormon kortisol akan menurun secara perlahan dan mencapai titik terendah di tengah malam saat sudah tidur. DiMarino mengatakan bahwa respon tubuh seseorang dengan kopi dapat berbeda-beda. Stimulasi dari kopi berkafein di pagi hari juga dapat meningkatkan produksi kortisol dalam tubuh. Sebagian orang mungkin akan merasa bersemangat setelah minum kopi, sebagian lainnya mungkin justru merasa cemas dan gelisah. Oleh karena itu penting untuk menentukan porsi kopi yang tepat di pagi hari. ""Sensitivitas atau respons internal setiap orang terhadap kafein berbeda-beda,"" kata DiMarino. ""Ketika kadar kortisol Anda tetap tinggi, Anda berisiko lebih tinggi mengalami penambahan berat badan, diabetes, masalah jantung, dan masalah kesehatan lainnya,"" sambungnya. ",Health
"Waspada Kaki dan Tangan Lemas, Bisa Jadi Gejala Stroke","Jumat, 01 Mar 2024 08:12 WIB",https://health.detik.com/berita-detikhealth/d-7219326/waspada-kaki-dan-tangan-lemas-bisa-jadi-gejala-stroke,"Stroke merupakan salah satu penyakit yang dapat terjadi karena adanya pola hidup yang tidak sehat. Menurut keterangan dr Kevin Julius Tanady, SpRad, Subsp RI (K), dokter radiologi intervensi dari RS Royal Progress, stroke ada dua jenisnya, yaitu stroke iskemik dan stroke hemoragik. ""Jadi stroke itukan kita bagi menjadi dua ya, stroke iskemik yang diakibatkan oleh sumbatan, dan juga stroke hemoragik yang diakibatkan oleh perdarahan,"" tuturnya saat ditemui detikcom di Sunter, Jakarta Utara, Kamis (29/2/2024). Penyumbatan stroke iskemik biasanya terjadi karena adanya pembentukan gumpalan darah pada pembuluh darah organ yang ada dalam tubuh. Penyumbatan tersebut yang kemudian menghalangi aliran darah mencapai otak. SCROLL TO CONTINUE WITH CONTENT Gejala stroke iskemik pada umumnya lengan atau tungkai sulit diangkat (lemas dan mati rasa), salah satu sisi wajah turun (pelo) tidak seperti wajah pada normalnya, adanya gangguan bicara atau sulit memahami perkataan orang lain, mengalami linglung, pusing, dan sakit kepala yang berat, adanya gangguan penglihatan pada salah satu atau kedua mata, serta yang terakhir gangguan keseimbangan tubuh.  Beberapa orang yang mengalami gejala stroke tidak selalu sadar bahwa diri mereka mengalami stroke. Menurut dr Kevin, ada istilah golden hour dalam stroke, yaitu sekitar 6 jam sejak konsep pertama keluhan. Golden hour stroke menjadi salah satu kunci penting langkah awal pengambilan tindakan penyedotan supaya pasien stroke dapat terhindar dari komplikasi dan penyakit serius. ""Pada kasus stroke, kalau semakin cepat dibawa rumah sakit itu semakin baik, apabila stroke nya terjadi karena sumbatan, maka kita bisa lakukan penyedotan dengan cepat,"" tutur dr Kevin. Sehingga apabila mengalami gejala stroke iskemik, segera periksa ke rumah sakit supaya bisa didiagnosa dan segera ditangani dengan cepat sesuai jenisnya. ""Semakin lama menunggu pengobatan, maka akan semakin banyak sel otak yang mengalami kerusakan,"" pungkasnya.  ",Health
Ini yang Terjadi pada Tubuh saat Minum Kopi Hitam Setiap Hari,"Jumat, 01 Mar 2024 07:35 WIB",https://health.detik.com/berita-detikhealth/d-7219294/ini-yang-terjadi-pada-tubuh-saat-minum-kopi-hitam-setiap-hari,"Meminum kopi hitam sudah menjadi rutinitas banyak orang, salah satunya untuk meningkatkan fokus selama aktivitas seharian. Apa yang terjadi pada tubuh saat kebiasaan ini dilakukan nyaris setiap hari? Pada sejumlah orang, kebiasaan ini awalnya bisa memicu peningkatan tekanan darah, tetapi efeknya akan berkurang seiring berjalannya waktu. Penelitian menunjukkan meminum satu hingga dua cangkir kopi hitam setiap hari dapat mengurangi risiko terkena penyakit kardiovaskular, termasuk stroke. Para ahli tidak menyarankan mengonsumsi lebih dari 2 sampai 3 cangkir kopi hitam sehari lantaran bisa berdampak pada gangguan kesehatan. Misalnya, mengganggu siklus tidur, meningkatkan risiko asam lambung, sampai sembelit. SCROLL TO CONTINUE WITH CONTENT Penelitian yang dilakukan oleh Harvard T.H. Chan School of Public Health mengonsumsi kopi hitam juga membantu menurunkan berat badan dan manfaatnya berlipat ganda jika diminum tanpa pemanis apa pun. Bagi orang sehat, meminum secangkir kopi saat perut kosong tidak akan menimbulkan bahaya. Namun, saat tubuh ternyata sensitif terhadap kafein, pertimbangkan untuk memadukan camilan dengan kopi untuk menjaga pencernaan. Segini nutrisi secangkir 240 ml kopi hitam: Kopi juga mengandung sejumlah kecil vitamin, mineral, dan polifenol lainnya, yang merupakan senyawa bermanfaat. Salah satunya adalah asam klorogenat, yang mungkin menawarkan beberapa manfaat kesehatan seperti melawan peradangan dan menstabilkan kadar gula darah . Tentu saja kandungan nutrisi dan polifenolnya bisa berbeda-beda tergantung merek, jenis kopi, dan cara penyeduhannya. Efek pada Tubuh saat Konsumsi Kopi Setiap Hari Dikutip dari Healthline, sejumlah bukti menunjukkan minum kopi dapat mengurangi risiko terkena jenis kanker tertentu. Sebuah tinjauan terhadap 28 penelitian tentang kopi dan risiko kanker menemukan bahwa semakin banyak kopi yang diminum peserta penelitian, semakin rendah risiko mereka terkena kanker hati dan kanker endometrium (7). Ulasan lain mengamati temuan serupa tetapi juga melaporkan bahwa kopi dapat mengurangi risiko kanker kolorektal. Namun, penelitian ini juga mencatat bahwa kopi tidak berpengaruh terhadap risiko kanker secara keseluruhan. Diperlukan lebih banyak penelitian untuk memahami sepenuhnya bagaimana minum kopi dapat memengaruhi risiko kanker. Meningkatkan Fokus Seharian Kopi banyak digunakan untuk meningkatkan kewaspadaan. Faktanya, kafein yang terkandung dalam kopi dianggap sebagai nootropik, atau zat yang meningkatkan fungsi kognisi atau otak. Banyak peneliti berspekulasi apakah minuman tersebut dapat melindungi seseorang terhadap penyakit Alzheimer dan penurunan kognitif terkait usia. Satu studi observasional pada 360 orang menemukan kopi tampaknya melindungi seseorang dari perkembangan penyakit Parkinson. Selain itu, studi data observasi meneliti asupan kopi lebih dari 2.500 orang berusia 60 tahun ke atas. Ini menghubungkan kopi berkafein dengan peningkatan kinerja mental. Namun, tidak ada manfaat seperti itu yang ditemukan pada kopi tanpa kafein. Sebuah tinjauan besar menemukan kopi tampaknya tidak meningkatkan risiko penurunan kognitif. Namun, penelitian juga tidak menemukan hubungan kuat antara kopi dan penurunan risiko penurunan kognitif. Selain itu, ulasan lain menemukan hubungan antara asupan kopi dan penurunan risiko penyakit Alzheimer. Diperlukan lebih banyak penelitian berkualitas tinggi untuk lebih memahami bagaimana kopi dapat memengaruhi risiko kondisi neurodegeneratif. Memperbaiki Mood dan Konsentrasi Kopi hitam banyak digunakan untuk meningkatkan energi. Seseorang merasa lebih terjaga setelah meminum secangkir kopi pertama di pagi hari. Sebuah penelitian pada 59 orang dewasa membandingkan efek kopi biasa, kopi tanpa kafein, dan minuman plasebo terhadap suasana hati dan fungsi otak. Kopi biasa ditemukan menurunkan waktu reaksi dan meningkatkan kewaspadaan dibandingkan dengan plasebo. Ini juga meningkatkan akurasi tes dan mengurangi rasa lelah dan sakit kepala lebih banyak dibandingkan kopi tanpa kafein. Namun, minum kopi tanpa kafein juga dilaporkan berpengaruh pada tingkat kewaspadaan yang lebih tinggi dibandingkan kelompok plasebo. Hal ini menunjukkan kopi tanpa kafein dapat memiliki efek plasebo tersendiri, atau senyawa dalam kopi selain kafein dapat berkontribusi terhadap efek kognitif. Cegah Diabetes Konsumsi kopi juga dapat membantu mengurangi risiko terkena diabetes tipe 2. Misalnya, sebuah ulasan menemukan bahwa minum 2 cangkir kopi hitam per hari dapat melindungi seseorang terhadap diabetes tipe 2, mungkin juga karena kandungan kafein dan asam klorogenat dalam minuman tersebut. Tinjauan besar terhadap 28 penelitian yang melibatkan lebih dari 1,1 juta peserta menemukan respons yang jelas tergantung dosis antara asupan kopi dan risiko diabetes tipe 2. Para peneliti ini menemukan bahwa minum kopi tanpa kafein mengurangi risiko diabetes. Namun, penting untuk dicatat bahwa menambahkan gula ke kopi hitam atau meminum minuman kopi manis lainnya kemungkinan besar menghilangkan efek melawan diabetes yang mungkin diperoleh dari kopi. NEXT: Penurunan BB ",Health
"BPOM RI Ungkap Ciri-ciri Kosmetik Berbahaya, Ganggu Fungsi Hati-Picu Kanker","Jumat, 01 Mar 2024 07:02 WIB",https://health.detik.com/berita-detikhealth/d-7219265/bpom-ri-ungkap-ciri-ciri-kosmetik-berbahaya-ganggu-fungsi-hati-picu-kanker,"Badan Pengawas Obat dan Makanan (BPOM RI) merilis kembali sejumlah daftar kosmetik dengan bahan pewarna terlarang yang efeknya bisa berujung fatal bagi tubuh. Kandungan ini banyak ditemukan dalam produk kosmetik yang menggunakan zat pewarna seperti eye shadow, lipstik, pemerah pipi atau blush on, serta produk lain. Pasalnya, bahan yang digunakan dalam produk-produk tersebut, sebetulnya ditujukan untuk pewarna kertas, tekstil, sampai tinta. Apa saja sih? Dalam unggahan terbaru BPOM RI di postingan Instagram resminya, Rabu (28/2/2024), ada tiga kandungan berbahaya yang ditemukan. SCROLL TO CONTINUE WITH CONTENT 1. Jingga K1 Kandungan ini termasuk berbahaya lantaran bisa memicu iritasi pada saluran pencernaan, kerusakan hati, sampai fatalnya bisa berakhir kanker. 2. Merah K3 Tidak jauh berbeda dengan kandungan sebelumnya, merah K3 juga bersifat karsinogenik alias rentan menimbulkan kanker hati, dan mengganggu fungsi hati. 3. Merah K10 Menggunakan kosmetik dengan kandungan ini adalah waktu lama juga bisa memicu gangguan fungsi hati dan kanker. Produk Berbahaya Reri Indriani Pengawas Farmasi dan Makanan Ahli Utama Badan Pengawas Obat dan Makanan (BPOM) sebelumnya sempat menjelaskan kosmetik dengan bahan terlarang biasanya ditandai dengan warna yang mencolok. Ini mengacu pada ciri-ciri produk kosmetik yang mengandung cat tembok di dalamnya. Pewarna merah K3 dan K10 misalnya, keduanya merupakan pewarna tekstil yang tidak boleh ada di dalam produk kosmetik. ""Kalau produk kosmetik itu pakai pewarna yang diizinkan, warna kosmetik itu soft. Nah, kalau pakai pewarna cat tembok sudah pasti warnanya mencolok,"" terang Reri dalam konferensi pers virtual, beberapa waktu lalu. Reri juga meminta masyarakat mewaspadai efek warna yang tahan lama saat dipakai. Produk dengan klaim tersebut mesti dihindari. Sebab, produk kosmetik yang berkualitas tidak memiliki klaim tahan lama berlebihan. ""Produk yang diperbolehkan itu biasanya nggak tahan lama,"" kata dia. ",Health
"Intip Menu Program Makan Siang Gratis Rp 15 Ribu, Segini Kandungan Gizinya","Jumat, 01 Mar 2024 06:00 WIB",https://health.detik.com/berita-detikhealth/d-7218780/intip-menu-program-makan-siang-gratis-rp-15-ribu-segini-kandungan-gizinya,"Beberapa waktu terakhir program makan siang gratis yang rencananya akan segera dilaksanakan menjadi perhatian. Sebelumnya diketahui bahwa nantinya program ini akan dilaksanakan di seluruh Indonesia dengan jatah anggaran Rp 15 ribu per anak setiap hari. Menko Perekonomian Airlangga Hartarto menggelar simulasi terkait program makan siang gratis yang dilakukan di SMP Negeri 2 Curug, Tangerang, Banten pada Kamis (29/2/2024). Pilot project tersebut dilakukan di empat kelas dengan menu yang disediakan dengan harga Rp 15 ribu. Apa saja menu yang disediakan program makan siang gratis dan bagaimana kandungan gizi yang ada di dalamnya? Terdapat empat menu yang disediakan dalam simulasi makan gratis tersebut. SCROLL TO CONTINUE WITH CONTENT Nutrisi yang disediakan lengkap dengan karbohidrat, protein hewani dan nabati, sayuran, hingga buah. Berikut ini adalah rincian menu yang disediakan: Menu 1 (energi total 558 kkal dan protein 21,13 gram)- Nasi- Ayam goreng tepung- Perkedel tahu- Sayur capcay- Pisang Menu 2 (energi total 568 kkal dan protein 20,39 gram)- Nasi- Semur telur- Tempe goreng tepung- Tumis buncis wortel- Pisang Menu 3 (energi total 568 kkal dan protein 21,13 gram)- Lontong- Tahu goreng- Telur rebus- Bumbu kacang- Wortel, kol, sawi- Pisang Menu 4 (energi total 595 kkal dan protein 37,39 gram)- Siomay- Kentang- Telur rebus- Tahu kukus- Kol- Bumbu kacang- Pisang ",Health
